userId,action,adventure,animation,children,comedy,crime,documentary,drama,fantasy,film-noir,horror,imax,musical,mystery,romance,sci-fi,thriller,war,western
231522,619,469.5,139,160.5,693,318,4.5,573,201.5,3,120.5,21.5,94.5,137.5,257,341.5,479,71.5,43.5
231637,1258,787,114,310,992,430,1,975,330,6,156,15,111,153,506,511,861,154,84
231653,419,336,61.5,99.5,614,405.5,37.5,1124.5,164,59,166.5,15.5,89.5,220,352.5,275.5,560.5,133,55
231663,273,194.5,18,42,744.5,437,73,1536,92,49.5,50,5.5,53.5,190,440,91.5,454.5,155,82
231733,461,403,219,312,662,257,5,723,218,14,154,11,143,134,341,252,487,73,41
231744,1141.5,712,132.5,316.5,2100,803.5,48,2014,353,39,224.5,29.5,139,299.5,786,408.5,1097,254.5,137
231764,286,151,6.5,12.5,251.5,90.5,3,266.5,132.5,5,1310,4.5,5.5,232.5,42,565.5,626.5,12,15.5
231777,582.5,386,124,138,1099.5,359.5,39.5,1032.5,260,32.5,242.5,8,113.5,150.5,381,317.5,480,81.5,58.5
231810,822,513,139.5,88.5,604,530.5,29,1275,274,27,327.5,99.5,53.5,282,247.5,571,860,203,95
231841,1125,861,288,413,1610.5,932,99,2344,369.5,69,278,58.5,211.5,370.5,830.5,508,1290,237.5,136.5
231853,933.5,848.5,196,233,1505,684,76,2269,593.5,55,289,96.5,144,387,805.5,686.5,988.5,101,79
231859,387.5,410.5,248.5,220.5,725,198.5,34.5,736,251,9.5,62.5,103,105,110,404.5,323,296,60,10.5
231860,847,584,124,147,584,581,6,1084,166,70,153,16,91,276,284,593,818,223,153
231883,1136.5,689,92.5,221.5,1286,522,45.5,1089,382.5,2,681,202.5,63,350.5,470.5,841,1334,77.5,27.5
231893,792.5,595.5,242,342,658.5,178.5,0,452.5,367.5,3.5,305,16,155.5,111.5,282.5,479,500,48,72
231895,1012.5,875.5,219.5,289.5,1347,671.5,60.5,1943.5,351,89,221.5,63,238.5,217,672,382,765,264,301
231953,503,436,121,223,702,191,7,594,228,4,122,11,120,107,313,309,368,68,34
231954,399.5,396,218.5,242.5,633,239.5,7.5,601.5,215.5,6.5,114.5,30.5,108.5,129.5,285.5,224.5,358.5,64,16
231990,1450,832.5,65.5,167.5,1873,1068,63,2584.5,307.5,49.5,414.5,12,164,437.5,907.5,514.5,1694,420.5,299
232022,484.5,458.5,281.5,291.5,581.5,189,12,542.5,316.5,5.5,77.5,167,76,92,335.5,242,304,55,9
232052,799,733,290.5,356.5,1259.5,385,42.5,1276,431.5,20,269.5,117.5,184,233.5,512.5,627,659,93.5,43.5
232053,515,396,183,199,623,212,7,361,201,18,361,8,117,95,206,393,463,45,42
232116,802.5,514.5,83,182.5,1520.5,665,52.5,2081,253,37.5,82.5,24,146.5,290.5,1008.5,298.5,899.5,167,58
232127,913,755,114.5,195,1966.5,810.5,52.5,2715.5,271,168.5,135.5,17,238.5,348.5,879,481.5,1019.5,614.5,254
232166,1066,994.5,183.5,428.5,2435.5,586.5,56,3483.5,584,30.5,94.5,226.5,263,382.5,2286,536,1144.5,223.5,72.5
232176,525,401,107,126,868,349,18,957,159,43,75,17,88,165,463,260,495,114,51
232242,1342,864.5,285.5,345.5,1468.5,461.5,10.5,695.5,468.5,5,640.5,63,115.5,203,330,762,1057.5,150,91
232244,472.5,387,25.5,70,584,318,25.5,815,75.5,47.5,31.5,11.5,68,134.5,359,166.5,440,159.5,55
232270,500.5,438,118.5,166,731.5,370.5,93.5,1158.5,283.5,7,179.5,50,102,205,385,350.5,702,96.5,33
232330,1066,673.5,133,141.5,807,499.5,0,1250.5,317.5,31,276.5,38,72.5,246.5,510,555.5,960.5,197,51.5
232432,1134,572.5,240,181,999.5,904.5,66.5,1695.5,202.5,23,108,284.5,28,276,292,530.5,1066.5,208,32.5
232441,897.5,585.5,51.5,50.5,697.5,486,3.5,978,207,52,217,9.5,42,203,263,498.5,795,199,50
232448,386,293,114,191.5,723,358,38,957,169.5,23.5,318.5,13,127.5,192,388.5,180,487,83.5,24
232559,751.5,501.5,99.5,152,922.5,386.5,23.5,715.5,270.5,14,178,40.5,68,156,325,372.5,609,88,37
232572,876,604.5,113.5,141,838,430,17.5,880.5,266.5,32,328.5,27.5,60,226,266.5,635.5,802.5,130,43.5
232597,874,400.5,27,15.5,489,577.5,43,1286,153.5,26,157,162.5,25,345,346.5,454.5,988.5,135,18
232623,309.5,377,183.5,238,848,339.5,16.5,962,287.5,21.5,135,40,129,225.5,486.5,208.5,506.5,63,10.5
232626,503,476.5,200.5,193,765,212,14,1000.5,288.5,8,68,187,71,109.5,581,249,326.5,97.5,7
232709,1320,824,190,215,778,482.5,5,793,352.5,15.5,142.5,317.5,38,196,260,637.5,887.5,144,31
232741,284,330,200.5,212.5,814,306.5,289.5,1497.5,258,33,103.5,73.5,158.5,163,536.5,184,332.5,122,23.5
232762,654.5,308.5,65,62,874.5,643.5,10.5,1184,197,37.5,83.5,101.5,25,262,324.5,433.5,735,82,36
232819,337,426.5,189.5,178,1234.5,221,184.5,1414,318.5,0,172,129.5,100.5,176.5,704,362,416,55,6.5
232832,715,594,216,317,1205,350,36,597.5,375.5,8,368.5,46.5,122,183,287,515.5,652,29,24
232833,808,699.5,270,242.5,1634,744.5,94.5,2699.5,410,93.5,357.5,61,178.5,490,868.5,615.5,1053.5,343.5,102.5
232837,1123,642,55,116.5,1322.5,906.5,71.5,2495.5,306,103,481,200,181,474.5,843,541.5,1321.5,151,86
232959,803.5,482,79.5,88,703.5,393.5,0,694.5,244,13.5,233.5,32.5,43.5,122.5,293.5,474.5,575.5,111,40.5
233072,519,414.5,68.5,96,670.5,257.5,10,813.5,147,11.5,111.5,31.5,75.5,115.5,382,303,445.5,94.5,27.5
233111,568,494,110,187,1129,401,88,1269,192,21,116,18,108,169,555,319,542,142,30
233145,252.5,308,143.5,204,686.5,251,154,689,217.5,14.5,202.5,53,130.5,165.5,279.5,189,374.5,31,15.5
233164,392.5,360.5,78.5,200,860.5,244,15,974,234,0,162,14,103,171.5,453.5,228.5,467.5,97.5,36
233217,551,260,15,27,389,380,9,510,66,0,138,0,13,124,159,190,568,28,27
233229,543,539.5,119,180,1498.5,401,29,1597.5,185,46.5,52,13,153,167.5,909.5,293,474.5,157,94
233249,536,224,21,29,512,556,36,1062,94,27,153,50,18,273,326,175,845,105,15
233274,1100.5,942.5,329.5,323.5,839.5,229,0,394,425.5,4.5,133,278.5,88.5,83.5,220.5,606,473,69.5,26
233290,365.5,257,18.5,20.5,438,546.5,64,1552.5,135.5,174,253.5,9,72,320,349,257,662.5,251.5,93
233298,658,536,60.5,163.5,2621.5,771,31,2717,247.5,47,163,11,214,288.5,1278,326.5,834.5,253.5,175.5
233311,1023.5,715,278,190,633,717,52,1839,319,22.5,154.5,258,71.5,327.5,383.5,511,1041,246,78
233379,263.5,213,43.5,36.5,388,376,61.5,1454.5,138,38,188.5,3,43,278,291,166,463,170.5,37.5
233395,831,696,280.5,406.5,1177.5,416,174.5,1324.5,310.5,13.5,125.5,83.5,135,176.5,446,511.5,744,131,25
233425,242,239,81,112,787,269,36,840,170,18,79,6,71,145,379,184,320,47,31
233434,1217.5,726.5,121,95,839,481.5,104,903,264,32.5,172.5,123,25,242,260.5,613,902.5,211,47.5
233438,1000.5,627.5,181.5,171.5,928.5,649,92.5,1331.5,332,21,429,257.5,69,355,287,537.5,1221,138,43.5
233440,557.5,316.5,67,35.5,576.5,440,91,1270.5,165,74.5,94.5,95,42,224,359,329,568.5,144,35.5
233449,121,214.5,49,68.5,886,194,226.5,1666.5,134.5,23.5,24.5,4,155,86.5,561.5,102.5,147.5,119.5,79.5
233520,561,363,54.5,95.5,645.5,430,3.5,1018,119,45,107,11.5,45.5,230.5,283,169.5,647,193,86
233614,731,684.5,254.5,352,657,461.5,26.5,1248,291,22.5,123.5,80.5,144.5,259,415.5,500,735.5,143,31
233751,1459.5,1094,503.5,413,1472.5,715,69,1409.5,708.5,25,476.5,217.5,143,356.5,481.5,857,1190.5,102.5,76.5
233769,612,316,62.5,47.5,570.5,517,8,871,94,81.5,210,12.5,36,211.5,238,256.5,724.5,119,48.5
233779,605,375.5,57.5,69.5,536.5,321,10.5,534,221,8,685,42.5,31.5,240,128.5,437.5,857.5,41.5,21
233817,598,537,82,259,1127,432,16,1284,215,80,169,5,209,266,565,382,762,194,110
233896,1181,639,55,87.5,1327,915.5,71,1940,266.5,42,264,80,66.5,365.5,654,577,1350.5,198,75
233951,1100,843.5,295,300.5,1840,869.5,70.5,2381,424,49.5,272.5,66,129,445,1051.5,531,1240.5,221.5,121.5
233971,1748,1109.5,406,413.5,844.5,471.5,16.5,995.5,547.5,9,230.5,383,70,202,330.5,764.5,1081.5,121.5,29.5
234010,1037,875,287.5,254,1388,710,160,2216,361.5,71,196.5,173,173.5,272.5,695.5,609.5,908,383,85
234087,747.5,464.5,61.5,145,1507,344,4,836.5,356,22,396,43.5,47,259.5,443,563,725.5,19,14.5
234138,365.5,375,79.5,72.5,725.5,269.5,41,932.5,176.5,71.5,104.5,21.5,33.5,206,366.5,365.5,457,116.5,23
234198,545.5,383,65,60,562.5,430,33,942,155,33,189.5,76,59,203.5,259.5,354.5,619.5,103.5,32
234211,473.5,322.5,37.5,49.5,1232.5,468.5,42.5,1248,197.5,30.5,123,20,59,199,581.5,268.5,694,121,28
234214,747,850,356.5,428.5,1051,211.5,7,543.5,604.5,11.5,83.5,161.5,243,150,366,543,400.5,58.5,30
234230,794.5,756.5,325,493,1686,480.5,8,1137.5,442.5,13,349.5,29,199.5,191,603,508.5,745,66,44.5
234400,752.5,666,365,413,938.5,250.5,7,588.5,384.5,0,97.5,235,125.5,142,434,459.5,442.5,55.5,11.5
234435,587,424,42,144,739,206,0,604,266,0,301,0,31,140,379,441,624,45,41
234458,424,408.5,151.5,286,1673.5,458,8.5,2487.5,266.5,55.5,211.5,14.5,341.5,312,1075.5,204,671.5,195.5,70.5
234484,1623,1005.5,122.5,277,1963.5,767,95,1853.5,596.5,21,1440.5,24,164,420,614.5,1021.5,1580.5,165,89.5
234514,326.5,375,143.5,206,831.5,289.5,130,999.5,233.5,50,34,51.5,121.5,152,373.5,170.5,330,103,28
234527,557,465,189,365,1033,351,27,1019,244,33,231,14,181,165,443,326,617,81,64
234570,454,504,175,330,767,187,4,835,225,13,158,17,180,125,456,326,357,143,61
234577,689.5,514,83,164.5,1447.5,493.5,88.5,1974.5,322.5,29.5,191.5,21,127,309.5,1048.5,463.5,889,112,34.5
234634,656.5,496,116.5,116.5,600,339.5,30,1171.5,262,19.5,203,46.5,96.5,192,490,358,656,189.5,48
234685,788,593.5,84,120,663.5,406.5,32,985.5,199,12,73.5,96,52.5,166.5,418,329.5,604.5,141.5,34.5
234750,767.5,653.5,249.5,301,955,507.5,53.5,1396,343.5,18.5,204.5,62.5,103.5,208,414,398.5,714,193,61.5
234785,1140,655,79.5,88.5,761,602,37,949,225.5,48,345.5,101.5,53,288,159.5,633,1042.5,172,74.5
234795,856.5,430.5,59,90,354.5,579.5,29,1007,208,15,211.5,120,52,280,228.5,473.5,968.5,92.5,50
234814,1057.5,583.5,34.5,81.5,685.5,575,27,1665.5,142,29,122,37,70.5,207.5,452.5,256,962,289,116.5
234822,251,285.5,21,38.5,1089.5,394.5,87.5,2332,174.5,45,117,29,80,279.5,1031.5,221.5,537.5,105.5,35.5
234840,563,607.5,190.5,283,1097,400.5,104.5,1670,273.5,50,124,15.5,175,208,475.5,395,549,176.5,38.5
234897,595,467,171,225,1088,344,20,833,245,19,127,17,137,135,388,314,489,86,83
234909,410.5,388,190.5,142,727,231.5,27,882.5,293,16.5,33,83.5,60.5,121.5,447.5,340.5,292,45.5,24.5
234981,1020,857.5,194.5,261.5,713,303,73.5,1156.5,324.5,15.5,39,286.5,85.5,139.5,342,508.5,598.5,330,29.5
235024,505.5,598,362.5,350,693,329.5,16.5,1369.5,353.5,33.5,311.5,95.5,104,227.5,557.5,363.5,650.5,160,42
235069,1355,1001.5,512.5,449,978.5,440,21.5,768,595.5,18,297,201,148,223.5,308,846,848,102,32.5
235074,1237.5,744.5,60,129,564.5,449,16.5,623.5,234,0,99,131,17.5,125.5,211,526.5,848.5,133,11
235075,240,237,31,61,766,241,14,860,141,58,200,9,86,184,439,220,348,122,40
235094,347,303,104,139,834,351,45,1076,184,70,217,8,76,173,331,238,453,108,42
235110,568,497.5,149,164.5,285.5,133,3,304,221.5,3,32,198.5,38,67.5,119.5,256.5,310,35,5
235181,803,537,175,186.5,566.5,474.5,28.5,903,298,16,287.5,61,99.5,162.5,244.5,337,696.5,162,45.5
235192,290,274,123,182,748,273,19,1353,229,44,63,12,162,225,642,159,397,127,85
235204,754,545.5,73,91.5,496.5,427.5,0,752.5,260,6.5,186.5,144,24.5,157.5,140.5,516.5,610,85,73
235263,664.5,591,267,290,792,401,32,721.5,403.5,3,306,253.5,56,225,238.5,373,773.5,45.5,9
235287,534.5,605.5,264.5,374,1101.5,185,6.5,735,404,0,64.5,161,192,62.5,679,236.5,267,55.5,47.5
235322,415,402,143,214,1075,280,10,572,222,0,236,17,122,154,348,338,436,57,36
235399,1338.5,946.5,341.5,342,867.5,596.5,21.5,1005.5,410.5,17,155.5,218,86.5,263,344.5,786,1101,154,42
235434,756,525,154,112.5,651.5,338,64,537,268,3,522,176.5,34.5,141,82.5,537,625.5,104.5,51
235457,330.5,256,44,103.5,1070.5,430.5,17,1445.5,144.5,47,69.5,25,160,213.5,743.5,173.5,521.5,75,31
235647,435.5,336,209.5,118,835.5,441.5,176,1258.5,265,52.5,137,54,76.5,235,392,286,543,88,10.5
235669,273.5,218.5,33.5,53,650.5,307.5,89,1015.5,124.5,46.5,120.5,8,108.5,147,381,162.5,336.5,111,21.5
235690,1140.5,935.5,445,422.5,1293.5,538,179.5,1604,466,5.5,216.5,257,150,208.5,554.5,425.5,866.5,139,40.5
235698,249,363.5,236.5,360,946.5,315,23,796.5,335.5,45,376.5,29,181,185.5,278,267,414.5,53.5,17.5
235726,410,536,233.5,474,1638.5,252,26,1165,424,0,549.5,57.5,197,188.5,640.5,323.5,685,31,25
235789,607,337.5,48,68.5,388,391.5,41.5,739.5,121,12.5,76,79,39,156,170.5,264.5,539,113,32.5
235828,899,590,229.5,114.5,727.5,490.5,25.5,1316,273.5,33,181.5,121.5,51,196,349,512.5,689,174.5,48.5
235884,719.5,611.5,267,231,804.5,319.5,45,964,343.5,11,140,228.5,66,145.5,378.5,462,491.5,105.5,43.5
235906,899.5,445.5,91.5,43,794.5,637,132,1261.5,206,36.5,229.5,148,21,356.5,261,569.5,1003,101.5,30.5
235936,2220,1288,188.5,273,1983,1190,153,2614.5,599,44,887,389.5,73.5,639,674,1238.5,2477,276,84.5
235976,648,554,171.5,150,488.5,258.5,49.5,784.5,275.5,37.5,201.5,41.5,97.5,193,224,547.5,540.5,116.5,51.5
235979,888.5,718,246,191.5,801,304,12,804,368.5,10.5,126.5,191.5,56,164.5,373,644,589.5,78,25
235992,907.5,738,267,313.5,1015.5,574.5,111,1307.5,381.5,23,148.5,106.5,216,225,401,404,761.5,140.5,57.5
236019,864,652.5,243,214,862,338.5,3,619.5,282.5,5,107.5,212.5,54,143.5,318,431.5,576.5,60,12
236025,488.5,434.5,60,201.5,1851.5,490,81.5,1721.5,261,31,302,13.5,132.5,265.5,785,354,698.5,70.5,25
236083,410.5,467,187.5,326,559.5,189.5,13.5,692.5,243.5,7,64.5,30,189,111,420,193.5,414,60,68
236085,776.5,429.5,184.5,89,654,477,38,1147,250,32,333.5,166,33,291.5,203.5,661,913.5,135.5,23.5
236131,600,660,232,586,2060,352,11,1520.5,396,5,194,30,262,191,1073.5,298,565,106,57
236140,862,462,72,135,1017,413,3,612,158,5,270,14,23,152,254,360,735,91,31
236178,623.5,595,158,279.5,1543.5,206.5,15,679,287.5,0,139.5,150.5,86.5,94.5,545,406.5,376,104,26
236179,346.5,284.5,40,64,745.5,370,121.5,1289.5,132.5,55.5,334,0,80,213.5,227,325,577.5,161.5,47.5
236198,706,467.5,198,105,781,665,191.5,1967.5,261,93,162.5,83.5,104,280.5,373.5,453.5,828.5,247,65.5
236231,940.5,685.5,141,231.5,1226,461.5,39,1248,320.5,8.5,152.5,138,85,138,480.5,511,663.5,211,69
236260,1173,894,175,407,1196,438,0,1339,328,17,198,18,228,152,674,545,695,276,220
236283,538,637,336.5,443.5,1137,194.5,3,803.5,438,10.5,112.5,226,228.5,107,654.5,314.5,349.5,43.5,11
236332,419,326,65,160,535,156,4,623,122,11,86,6,66,92,288,206,334,135,45
236340,1372.5,994,227.5,267.5,1504.5,742,43,2209,412.5,34,154,316,62,351.5,740.5,696,1194,320.5,67.5
236348,2036.5,1625,353,548.5,2334,677,129.5,1786,910,21,1407.5,371,198,405,732.5,1421,1941,155.5,84.5
236374,333,335,172,211.5,683,252,2.5,806.5,238.5,9.5,86,101.5,67.5,157,402.5,253.5,350,29.5,16.5
236396,778,667,182,238.5,1754.5,873,434,2392,354,161,259,68,263.5,385.5,619,474.5,983.5,230,137.5
236423,790,834.5,368,389,725,291.5,34.5,910,416,7,280,329,120.5,219,373.5,523.5,724,87.5,27.5
236432,1073.5,516,26.5,37.5,482,654.5,4.5,939.5,108.5,17.5,113,156,6.5,203.5,142.5,367.5,889,156.5,66.5
236469,812.5,541.5,117,194,584.5,324.5,23,868.5,228,5,122,161.5,75.5,132.5,397,385,663.5,112.5,17.5
236505,600.5,517,158,190,614.5,378.5,33,1060.5,283.5,17,139,81,129,183,344.5,317.5,510,138.5,95.5
236517,317,130,26,43,397,323,8,1059,43,28,121,8,28,191,275,180,656,86,39
236526,902.5,477.5,71.5,121,1031.5,518.5,15.5,767.5,161,4.5,153,22,25.5,152,283,279.5,769,123.5,33.5
236528,393.5,332,49,48,428,385,43,1112,136,17,62,87.5,38,172,294,171.5,458,167.5,37
236530,773,413.5,49,60.5,692.5,282,36,513.5,238.5,8,1117.5,54,34,199,129,521.5,833.5,66.5,28
236535,523,349,100,173,709,377,23,846,153,12,166,14,115,106,254,286,418,66,40
236589,779.5,578.5,155.5,256,1813,776.5,167,2807.5,267.5,48.5,162,62,240,269.5,762.5,285.5,841.5,218,97
236596,846.5,437,40,67.5,909.5,503.5,38,994.5,177.5,23,84.5,76,35,197.5,369.5,520,735.5,97.5,31
236615,316,277,148.5,197,487,153.5,22,590.5,215.5,3,508,133.5,63,164.5,168.5,310.5,562.5,15.5,4
236644,1096.5,901.5,288.5,328,1570.5,568,250,1730.5,489.5,21.5,508,264,177,459,544,830,1271.5,111,56.5
236728,213.5,255.5,82.5,142,1156.5,412.5,136,1761.5,245.5,11,65.5,73,94.5,195.5,829,185.5,401.5,66.5,14
236748,1327,828.5,313.5,304,1482,689,17.5,1637.5,575,9,579.5,226.5,119.5,382.5,797.5,770.5,1314,134,14
236757,413,267,102,96,541.5,515,274,1442.5,227,122,293.5,37,100.5,224,327,207,558,150,68
236788,250.5,293.5,83.5,162.5,665,450,0,1403.5,187.5,299.5,182.5,21.5,219,266.5,596.5,128,448.5,203.5,78.5
236840,562,483.5,100.5,135,806,472,69,1488,225.5,33,203,80,117,254.5,356,288.5,677,266,75
236842,282.5,218.5,23.5,33.5,281.5,318.5,0,1223,174,52.5,160.5,45.5,35,306,388.5,206.5,532.5,135.5,40
236919,558.5,426.5,98,207,1190.5,496.5,29,1716.5,270.5,28.5,101.5,34.5,117.5,271.5,965.5,255.5,716,86.5,50
236930,1730,1248.5,516.5,567.5,1501,799,25,1366.5,576,22,595.5,352.5,159,432,363.5,1008.5,1669.5,157.5,27.5
236939,1073,964.5,384.5,404,1384,768,195,2518,604,42.5,302,268,156,522.5,795.5,738.5,1281.5,211,42
236954,640.5,414.5,61.5,67.5,637.5,370,29.5,827,221,26,178,33.5,17.5,199.5,431.5,451.5,672.5,44,19
236960,387,662.5,507,570,856.5,207.5,23,852,334,13.5,49,125,254.5,198,502.5,406.5,367.5,59,40
237032,661.5,531,149.5,153,991.5,991.5,282.5,3007.5,279.5,195.5,229,109.5,103.5,473.5,689,434.5,1110,216.5,108.5
237047,519.5,315.5,41.5,63.5,786.5,422.5,16.5,1056.5,174,53,159,25.5,60.5,219.5,385.5,251.5,596,107.5,28.5
237093,503.5,354.5,120,92,734.5,313,48.5,403.5,238,11,723.5,111.5,49.5,204,95,320,684,23,23
237107,903,647,91,119,1173,457,25,560,259,12,404,0,49,113,221,465,642,99,67
237132,1442,846.5,82.5,170.5,668,799,4.5,1523,379,26.5,524,310.5,38.5,432,272.5,680.5,1545.5,208.5,63.5
237186,608,356,85,139,652,350.5,8.5,946.5,160,0,180,28,77,173,368,249,568.5,110,56
237187,378.5,291.5,102,132.5,656,361.5,21.5,1179.5,184,20,80.5,43.5,77.5,201,577.5,205.5,489.5,106,21.5
237237,374,190,24,42,540,510,26,1177,75,100,200,3,37,218,287,179,597,111,42
237239,266,69.5,14.5,6.5,274.5,360.5,33.5,560.5,123,2.5,2085.5,16.5,10,338.5,53,247,1245.5,22.5,8
237265,300,323,61.5,149,880,108,22.5,454.5,249.5,0,456,4.5,137.5,99,263.5,277.5,298,18.5,15
237269,627.5,441,63.5,97.5,545.5,380.5,0,748.5,217,22,282.5,14,73.5,169,255.5,347,637,116.5,47
237303,926,540,137,113,1120.5,463.5,458,1065.5,188,3.5,174,174,45,157.5,227.5,447.5,828,149.5,44.5
237340,997.5,428,23.5,105.5,999.5,578,54.5,1050.5,174.5,0,143,203.5,20.5,224,260.5,499,875,52.5,28
237345,825,535.5,58.5,77.5,563.5,421.5,8,688,224.5,17,276.5,42,14,172,220.5,513.5,726.5,106.5,58
237349,536,396.5,79.5,208.5,1149.5,269,4.5,1100,218.5,1.5,104.5,16.5,117.5,135,627.5,247,474,153.5,50
237377,414,273,38,59,448,386,21,810,92,97,247,0,31,254,233,373,802,75,20
237435,410,429,171.5,194,1180.5,504,39,1603,245,103.5,79.5,67.5,126,242.5,628.5,165.5,537,197.5,92.5
237473,1163,911,547.5,420,2071,1049,94.5,2769.5,657.5,187.5,444.5,145,262,477,916,502.5,1244.5,235.5,231.5
237501,186.5,186,25,29,515.5,355.5,66,1451.5,128,122.5,114.5,0,86.5,168,381,118.5,344.5,209,61.5
237523,518,365,63.5,91,563,268,13,510,187.5,10.5,197.5,16.5,50.5,104.5,181.5,336,436,77,20
237555,311,305,36,109,811,294,18,1263,172,73,140,11,146,195,577,236,441,150,42
237557,386.5,367,82,191,696,247.5,24,965.5,219,56,276.5,43,116.5,147.5,465,196.5,508,21,7
237577,402,415,110,138,717,358,33,1187,243,58,291,11,64,236,336,338,528,136,43
237578,807,460,59.5,94,522.5,431,37.5,842,206,12,248.5,82,58,186.5,213.5,308.5,706.5,145,31
237604,997,728,229,216.5,801.5,499.5,94.5,1028,377.5,26.5,202,160.5,100.5,221.5,339.5,607.5,805,162.5,38.5
237648,476,528.5,192,312.5,1263.5,296.5,34,1381,290,44,200.5,22,272,186,598,396.5,477.5,148,27
237649,498,498,113,155,759,442,34,1484,181,108,210,9,213,297,610,446,655,216,132
237678,1369,829.5,248.5,253,1324.5,967,23.5,1813.5,370,49.5,651,131.5,76,470,461,697.5,1687,193.5,97.5
237683,781.5,577.5,67,111,794,315,10,1165.5,75.5,75.5,95.5,3,76,81.5,319,205.5,337,878.5,542
237762,839,584,81.5,104.5,886.5,523,115,1145.5,206,14.5,160.5,128.5,41.5,214.5,327.5,464.5,782,132,42.5
237771,510.5,304,138,127.5,879.5,328.5,3,1676,289,23,805,84,29.5,354,451,541,937.5,106,10
237824,149,104,12,46,1189,194,10,328,104,26,68,0,42,121,223,79,130,26,18
237856,652,534.5,223.5,235.5,1818.5,725,118,2283.5,394.5,40,466,99,192.5,417,901,374,1218,93,22.5
237864,1563,1466,716.5,823.5,2146.5,498,23.5,1879.5,835,4,250.5,353.5,243.5,297.5,969.5,1121,1081.5,175.5,71.5
237866,788,374.5,5,24.5,273.5,442.5,31.5,1231.5,112.5,3,178,60.5,12.5,146.5,177,289.5,681.5,223.5,57.5
237886,1392,1026,319,541,1490,462.5,2.5,1215,699.5,3.5,792.5,163,181,315,832,886,1298.5,88,39
237897,518,421,141,234,1571,593,108.5,1269,236.5,41.5,254.5,18,97.5,226,487,351,720.5,84.5,27.5
237914,1299,962,208,242,860,574.5,27,1918.5,483,26,386.5,255,94.5,316.5,717.5,579.5,1102,472,100
237921,930,781,298,276.5,1372.5,807,87,2393.5,499.5,44,374.5,223.5,145.5,490,693.5,606,1281,188,87
237967,1194.5,925,302.5,447,849,423.5,0,1044,416.5,6.5,147.5,153,133.5,179.5,446.5,495.5,909,195.5,78
237992,586,360,77,90,675,443,5,1020,135,15,172,14,21,238,424,215,836,118,30
238097,727,498.5,176.5,186,804.5,423.5,4.5,801.5,285.5,16,311.5,19.5,118,190.5,352.5,367,647,94,97.5
238114,761,494,90,172,769,475,23,1260,202,44,293,4,84,220,353,392,854,198,129
238159,592,443,127.5,146,661,338.5,2,758.5,235.5,5.5,123.5,79.5,46.5,185,324.5,396,564.5,71.5,24
238179,670,462,68,106,945,381,0,774,171,104,119,4,255,184,476,373,645,134,128
238182,375,353,95,240,1088,382,84,1707,155,59,228,10,161,162,594,176,414,222,109
238187,238,267.5,55,79,651.5,368.5,67,1494.5,133,123,137,0,81,208.5,374.5,135.5,427.5,220,85
238209,341.5,282.5,61,85,938.5,277.5,80.5,740.5,196.5,13,229,4,120.5,142.5,332,202,411,60.5,29.5
238242,839,658,146.5,269.5,1274,480,21.5,1115,299,7,271.5,20,157,174,511,668,768,131.5,48.5
238257,344.5,323.5,168.5,173.5,1309.5,480,125,1691.5,207,36.5,128.5,70,125.5,215,613,255,531,88.5,21
238274,1113.5,760,193,333.5,1674.5,718.5,50,2010.5,439,33.5,426.5,73,111.5,359.5,807,600,1413.5,185.5,70
238302,180,207.5,86,144.5,607,229.5,14.5,873.5,186.5,9,120,6,117,164.5,388.5,98,284.5,56.5,18
238318,233,291,182.5,256,652.5,304.5,16.5,1063.5,282,20,80.5,75.5,145,183.5,459.5,107.5,323,64.5,20
238319,1315.5,797,54.5,89,367,341,13,887,344.5,26,153,263.5,54.5,232,215.5,839,958,197.5,66.5
238323,623,546,152,286,1337,349,22,1153,297,35,307,9,250,214,620,338,591,117,47
238325,1153.5,639,88.5,135,1156,519,8,756.5,281,13.5,376.5,21,50.5,201.5,325,595.5,949,94.5,34
238429,724,560,155,194,708,432,28,961.5,289,19,208.5,61.5,64.5,169.5,265.5,366.5,651,158,70.5
238430,1524.5,980,490.5,344.5,838.5,827,7.5,1647,575.5,46.5,445.5,329,125.5,434.5,399.5,885.5,1401.5,125,130
238486,848.5,560,97.5,94,723.5,356,32.5,728.5,230,14,273,132.5,35,211.5,270,508.5,715.5,85,31
238594,987,650.5,171.5,149,497.5,373.5,41.5,859.5,278,6.5,173,227,8,165.5,277.5,533.5,699.5,77.5,26
238620,716,526,156,214,1097,392,27,788,281,29,276,14,162,173,382,370,586,75,52
238697,539,762,524,673.5,1009.5,306.5,111.5,1482,410.5,9,72,214,220.5,126,619,260,382.5,145.5,42
238742,1372,870.5,137.5,170.5,874,826.5,24.5,1512.5,286,25,364,161.5,80,326.5,364,629,1398,196,85.5
238754,514.5,520.5,114.5,188.5,1519,465.5,39,1573,240,35,173,29,209,332.5,903,324.5,742.5,127.5,29
238788,588,423,103,180,1026,492,18,1541,186,25,162,13,80,263,556,275,740,142,67
238790,620.5,440.5,54.5,87,796,399.5,19.5,949.5,162,15,49,46,45.5,173,451,192.5,587,122.5,55.5
238836,310,212,48,101,769,314,17,1061,126,20,99,14,106,159,557,145,422,105,36
238867,527,508,60,117,621,314,28,1105,213,44,241,4,68,191,295,594,546,174,77
